,Item Code,Field,Field Value,MRP_element,overdue,total,Y22W52,Y23W01,Y23W02,Y23W03,Y23W04,Y23W05
634,TYR-170,Current stock,58.0,planned_receipt,0.0,802.0,0.0,702.0,0.0,100.0,0.0,0.0
635,TYR-170,Lead Time,14,planned_release,702.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0
636,TYR-170,Safety Stock,0,Balance,58.0,-802.0,58.0,-702.0,-702.0,-802.0,-802.0,-802.0
637,TYR-170,Order Policy,FOQ,Balance (+SR),58.0,-802.0,58.0,-702.0,-702.0,-802.0,-802.0,-802.0
638,TYR-170,Rounding Value / MOQ,[1/ 20],Balance(+SR+PR),58.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0
639,TYR-170,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),58.0,-300.0,58.0,-200.0,-200.0,-300.0,-300.0,-300.0
640,SPR-160,Item Code,SPR-160,Gross Req,188.0,265.0,0.0,162.0,50.0,0.0,53.0,0.0
641,SPR-160,Description,BikeYoke Revive 2.0 160mm Seatpost,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,SPR-160,Current stock,36.0,planned_receipt,155.0,265.0,0.0,160.0,50.0,0.0,55.0,0.0
643,SPR-160,Lead Time,21,planned_release,365.0,150.0,0.0,55.0,0.0,0.0,95.0,0.0
644,SPR-160,Safety Stock,0,Balance,-152.0,-417.0,-152.0,-314.0,-364.0,-364.0,-417.0,-417.0
645,SPR-160,Order Policy,FOQ,Balance (+SR),-152.0,-417.0,-152.0,-314.0,-364.0,-364.0,-417.0,-417.0
646,SPR-160,Rounding Value / MOQ,[5/ 16],Balance(+SR+PR),3.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0
647,SPR-160,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-92.0,-357.0,-92.0,-254.0,-304.0,-304.0,-357.0,-357.0
648,TYR-427,Item Code,TYR-427,Gross Req,188.0,220.0,0.0,114.0,0.0,0.0,106.0,0.0
649,TYR-427,Description,"Maxxis Aggressor DHF Folding Tyre 27.5x2.35""",Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,TYR-427,Current stock,46.0,planned_receipt,142.0,220.0,0.0,114.0,0.0,0.0,106.0,0.0
651,TYR-427,Lead Time,30,planned_release,362.0,106.0,0.0,0.0,0.0,106.0,0.0,0.0
652,TYR-427,Safety Stock,0,Balance,-142.0,-362.0,-142.0,-256.0,-256.0,-256.0,-362.0,-362.0
653,TYR-427,Order Policy,FOQ,Balance (+SR),-142.0,-362.0,-142.0,-256.0,-256.0,-256.0,-362.0,-362.0
654,TYR-427,Rounding Value / MOQ,[1/ 20],Balance(+SR+PR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,TYR-427,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),0.0,-220.0,0.0,-114.0,-114.0,-114.0,-220.0,-220.0
656,WLS-127,Item Code,WLS-127,Gross Req,129.0,1341.0,195.0,349.0,103.0,289.0,345.0,60.0
657,WLS-127,Description,Wheelset 295 with XC rims,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,WLS-127,Current stock,55.0,planned_receipt,74.0,1341.0,195.0,349.0,104.0,288.0,345.0,60.0
659,WLS-127,Lead Time,3,planned_release,468.0,1000.0,47.0,203.0,116.0,264.0,370.0,0.0
660,WLS-127,Safety Stock,0,Balance,-74.0,-1415.0,-269.0,-618.0,-721.0,-1010.0,-1355.0,-1415.0
661,WLS-127,Order Policy,FOQ,Balance (+SR),-74.0,-1415.0,-269.0,-618.0,-721.0,-1010.0,-1355.0,-1415.0
662,WLS-127,Rounding Value / MOQ,[1/ 4],Balance(+SR+PR),0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
663,WLS-127,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),0.0,-1341.0,-195.0,-544.0,-647.0,-936.0,-1281.0,-1341.0
664,CPK-440,Item Code,CPK-440,Gross Req,577.0,1415.0,0.0,358.0,200.0,465.0,244.0,148.0
665,CPK-440,Description,Cut Pieces Kit- 416g UD Carbon Fibre Cloth - Trail Frame,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,CPK-440,Current stock,30.0,planned_receipt,548.0,1416.0,0.0,360.0,200.0,464.0,244.0,148.0
667,CPK-440,Lead Time,3,planned_release,708.0,1308.0,48.0,152.0,352.0,416.0,288.0,52.0
668,CPK-440,Safety Stock,0,Balance,-547.0,-1962.0,-547.0,-905.0,-1105.0,-1570.0,-1814.0,-1962.0
669,CPK-440,Order Policy,FOQ,Balance (+SR),-547.0,-1962.0,-547.0,-905.0,-1105.0,-1570.0,-1814.0,-1962.0
670,CPK-440,Rounding Value / MOQ,[4/ 13],Balance(+SR+PR),1.0,2.0,1.0,3.0,3.0,2.0,2.0,2.0
671,CPK-440,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-495.0,-1910.0,-495.0,-853.0,-1053.0,-1518.0,-1762.0,-1910.0
672,PCC-101,Item Code,PCC-101,Gross Req,84.0,169.0,5.0,33.0,32.0,53.0,31.0,15.0
673,PCC-101,Description,"Clear coat, 5ltr",Scheduled Rcpt,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0
674,PCC-101,Current stock,17.0,planned_receipt,70.0,154.0,14.0,28.0,28.0,42.0,28.0,14.0
675,PCC-101,Lead Time,21,planned_release,182.0,154.0,0.0,28.0,42.0,28.0,42.0,14.0
676,PCC-101,Safety Stock,0,Balance,-67.0,-236.0,-72.0,-105.0,-137.0,-190.0,-221.0,-236.0
677,PCC-101,Order Policy,FOQ,Balance (+SR),-67.0,-216.0,-72.0,-105.0,-137.0,-170.0,-201.0,-216.0
678,PCC-101,Rounding Value / MOQ,[1/ 14],Balance(+SR+PR),3.0,8.0,12.0,7.0,3.0,12.0,9.0,8.0
679,PCC-101,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-53.0,-202.0,-58.0,-91.0,-123.0,-156.0,-187.0,-202.0
680,MIB-113,Item Code,MIB-113,Gross Req,723.0,791.0,0.0,303.0,163.0,104.0,221.0,0.0
681,MIB-113,Description,Mould Inflation Bag HB Crank,Scheduled Rcpt,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0
682,MIB-113,Current stock,204.0,planned_receipt,520.0,740.0,0.0,310.0,110.0,100.0,220.0,0.0
683,MIB-113,Lead Time,60,planned_release,1780.0,1000.0,140.0,310.0,200.0,200.0,150.0,0.0
684,MIB-113,Safety Stock,0,Balance,-519.0,-1310.0,-519.0,-822.0,-985.0,-1089.0,-1310.0,-1310.0
685,MIB-113,Order Policy,FOQ,Balance (+SR),-519.0,-1260.0,-519.0,-822.0,-935.0,-1039.0,-1260.0,-1260.0
686,MIB-113,Rounding Value / MOQ,[10/ 20],Balance(+SR+PR),1.0,0.0,1.0,8.0,5.0,1.0,0.0,0.0
687,MIB-113,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-469.0,-1210.0,-469.0,-772.0,-885.0,-989.0,-1210.0,-1210.0
688,DCL-170,Item Code,DCL-170,Gross Req,429.0,352.0,0.0,37.0,58.0,213.0,0.0,44.0
689,DCL-170,Description,Decals - Frame - Enduro,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,DCL-170,Current stock,135.0,planned_receipt,300.0,360.0,0.0,40.0,60.0,220.0,0.0,40.0
691,DCL-170,Lead Time,14,planned_release,400.0,480.0,0.0,220.0,0.0,220.0,0.0,40.0
692,DCL-170,Safety Stock,0,Balance,-294.0,-646.0,-294.0,-331.0,-389.0,-602.0,-602.0,-646.0
693,DCL-170,Order Policy,FOQ,Balance (+SR),-294.0,-646.0,-294.0,-331.0,-389.0,-602.0,-602.0,-646.0
694,DCL-170,Rounding Value / MOQ,[20/ 20],Balance(+SR+PR),6.0,14.0,6.0,9.0,11.0,18.0,18.0,14.0
695,DCL-170,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-254.0,-606.0,-254.0,-291.0,-349.0,-562.0,-562.0,-606.0
696,GRS-170,Item Code,GRS-170,Gross Req,429.0,352.0,0.0,37.0,58.0,213.0,0.0,44.0
697,GRS-170,Description,Grommet set - Enduro,Scheduled Rcpt,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0
698,GRS-170,Current stock,193.0,planned_receipt,240.0,300.0,0.0,35.0,70.0,150.0,0.0,45.0
699,GRS-170,Lead Time,30,planned_release,495.0,420.0,45.0,180.0,40.0,55.0,50.0,50.0
700,GRS-170,Safety Stock,0,Balance,-236.0,-588.0,-236.0,-273.0,-331.0,-544.0,-544.0,-588.0
701,GRS-170,Order Policy,FOQ,Balance (+SR),-236.0,-538.0,-236.0,-273.0,-281.0,-494.0,-494.0,-538.0
702,GRS-170,Rounding Value / MOQ,[5/ 20],Balance(+SR+PR),4.0,2.0,4.0,2.0,64.0,1.0,1.0,2.0
703,GRS-170,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-101.0,-403.0,-101.0,-138.0,-146.0,-359.0,-359.0,-403.0
704,GRS-140,Item Code,GRS-140,Gross Req,577.0,1415.0,0.0,358.0,200.0,465.0,244.0,148.0
705,GRS-140,Description,Grommet set - Trail,Scheduled Rcpt,0.0,20.0,0.0,0.0,0.0,20.0,0.0,0.0
706,GRS-140,Current stock,77.0,planned_receipt,500.0,1395.0,0.0,360.0,200.0,465.0,225.0,145.0
707,GRS-140,Lead Time,30,planned_release,1845.0,1320.0,50.0,215.0,195.0,400.0,345.0,115.0
708,GRS-140,Safety Stock,0,Balance,-500.0,-1915.0,-500.0,-858.0,-1058.0,-1523.0,-1767.0,-1915.0
709,GRS-140,Order Policy,FOQ,Balance (+SR),-500.0,-1895.0,-500.0,-858.0,-1058.0,-1503.0,-1747.0,-1895.0
710,GRS-140,Rounding Value / MOQ,[5/ 20],Balance(+SR+PR),0.0,0.0,0.0,2.0,2.0,22.0,3.0,0.0
711,GRS-140,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-480.0,-1875.0,-480.0,-838.0,-1038.0,-1483.0,-1727.0,-1875.0
712,CPE-177,Item Code,CPE-177,Gross Req,188.0,44.0,0.0,0.0,0.0,0.0,0.0,44.0
713,CPE-177,Description,Cut Pieces Kit- 150g UD Carbon Fibre Cloth - Enduro Frame Large,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,CPE-177,Current stock,37.0,planned_receipt,152.0,44.0,0.0,0.0,0.0,0.0,0.0,44.0
715,CPE-177,Lead Time,3,planned_release,152.0,44.0,0.0,0.0,0.0,0.0,44.0,0.0
716,CPE-177,Safety Stock,0,Balance,-151.0,-195.0,-151.0,-151.0,-151.0,-151.0,-151.0,-195.0
717,CPE-177,Order Policy,FOQ,Balance (+SR),-151.0,-195.0,-151.0,-151.0,-151.0,-151.0,-151.0,-195.0
718,CPE-177,Rounding Value / MOQ,[4/ 16],Balance(+SR+PR),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
719,CPE-177,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-103.0,-147.0,-103.0,-103.0,-103.0,-103.0,-103.0,-147.0
720,CPK-113,Item Code,CPK-113,Gross Req,228.0,846.0,91.0,145.0,170.0,260.0,78.0,102.0
721,CPK-113,Description,Cut Pieces Kit- 150g UD Carbon Fibre Cloth - XC Frame Small,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,CPK-113,Current stock,11.0,planned_receipt,220.0,844.0,88.0,148.0,168.0,260.0,80.0,100.0
723,CPK-113,Lead Time,3,planned_release,364.0,804.0,40.0,160.0,176.0,184.0,140.0,104.0
724,CPK-113,Safety Stock,0,Balance,-217.0,-1063.0,-308.0,-453.0,-623.0,-883.0,-961.0,-1063.0
725,CPK-113,Order Policy,FOQ,Balance (+SR),-217.0,-1063.0,-308.0,-453.0,-623.0,-883.0,-961.0,-1063.0
726,CPK-113,Rounding Value / MOQ,[4/ 5],Balance(+SR+PR),3.0,1.0,0.0,3.0,1.0,1.0,3.0,1.0
727,CPK-113,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-109.0,-955.0,-200.0,-345.0,-515.0,-775.0,-853.0,-955.0
728,CPK-115,Item Code,CPK-115,Gross Req,178.0,435.0,0.0,100.0,115.0,116.0,104.0,0.0
729,CPK-115,Description,Cut Pieces Kit- 150g UD Carbon Fibre Cloth - XC Frame Medium,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
730,CPK-115,Current stock,9.0,planned_receipt,172.0,432.0,0.0,100.0,112.0,116.0,104.0,0.0
731,CPK-115,Lead Time,3,planned_release,272.0,392.0,0.0,0.0,172.0,116.0,44.0,60.0
732,CPK-115,Safety Stock,0,Balance,-169.0,-604.0,-169.0,-269.0,-384.0,-500.0,-604.0,-604.0
733,CPK-115,Order Policy,FOQ,Balance (+SR),-169.0,-604.0,-169.0,-269.0,-384.0,-500.0,-604.0,-604.0
734,CPK-115,Rounding Value / MOQ,[4/ 3],Balance(+SR+PR),3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0
735,CPK-115,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-97.0,-532.0,-97.0,-197.0,-312.0,-428.0,-532.0,-532.0
736,PBK-140,Item Code,PBK-140,Gross Req,577.0,1415.0,0.0,358.0,200.0,465.0,244.0,148.0
737,PBK-140,Description,Pivot Bolt Kit - Trail,Scheduled Rcpt,0.0,50.0,0.0,0.0,0.0,50.0,0.0,0.0
738,PBK-140,Current stock,77.0,planned_receipt,500.0,1370.0,0.0,360.0,200.0,470.0,200.0,140.0
739,PBK-140,Lead Time,30,planned_release,1820.0,1320.0,50.0,210.0,200.0,400.0,340.0,120.0
740,PBK-140,Safety Stock,0,Balance,-500.0,-1915.0,-500.0,-858.0,-1058.0,-1523.0,-1767.0,-1915.0
741,PBK-140,Order Policy,FOQ,Balance (+SR),-500.0,-1865.0,-500.0,-858.0,-1058.0,-1473.0,-1717.0,-1865.0
742,PBK-140,Rounding Value / MOQ,[10/ 50],Balance(+SR+PR),0.0,5.0,0.0,2.0,2.0,57.0,13.0,5.0
743,PBK-140,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-450.0,-1815.0,-450.0,-808.0,-1008.0,-1423.0,-1667.0,-1815.0
744,CPC-120,Item Code,CPC-120,Gross Req,723.0,791.0,0.0,303.0,163.0,104.0,221.0,0.0
745,CPC-120,Description,Cut Pieces Kit- 150g UD Carbon Fibre Cloth - Cranks,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,CPC-120,Current stock,114.0,planned_receipt,612.0,788.0,0.0,300.0,164.0,104.0,220.0,0.0
747,CPC-120,Lead Time,21,planned_release,1180.0,432.0,0.0,220.0,108.0,56.0,48.0,0.0
748,CPC-120,Safety Stock,0,Balance,-609.0,-1400.0,-609.0,-912.0,-1075.0,-1179.0,-1400.0,-1400.0
749,CPC-120,Order Policy,FOQ,Balance (+SR),-609.0,-1400.0,-609.0,-912.0,-1075.0,-1179.0,-1400.0,-1400.0
750,CPC-120,Rounding Value / MOQ,[4/ 20],Balance(+SR+PR),3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0
751,CPC-120,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-477.0,-1268.0,-477.0,-780.0,-943.0,-1047.0,-1268.0,-1268.0
752,PBK-170,Item Code,PBK-170,Gross Req,835.0,1633.0,91.0,282.0,343.0,589.0,182.0,146.0
753,PBK-170,Description,Pivot Bolt Kit - Enduro,Scheduled Rcpt,0.0,60.0,0.0,0.0,60.0,0.0,0.0,0.0
754,PBK-170,Current stock,244.0,planned_receipt,600.0,1570.0,90.0,280.0,280.0,590.0,180.0,150.0
755,PBK-170,Lead Time,30,planned_release,2080.0,1600.0,90.0,400.0,280.0,420.0,360.0,50.0
756,PBK-170,Safety Stock,0,Balance,-591.0,-2224.0,-682.0,-964.0,-1307.0,-1896.0,-2078.0,-2224.0
757,PBK-170,Order Policy,FOQ,Balance (+SR),-591.0,-2164.0,-682.0,-964.0,-1247.0,-1836.0,-2018.0,-2164.0
758,PBK-170,Rounding Value / MOQ,[10/ 10],Balance(+SR+PR),9.0,6.0,8.0,6.0,3.0,4.0,2.0,6.0
759,PBK-170,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-411.0,-1984.0,-502.0,-784.0,-1067.0,-1656.0,-1838.0,-1984.0
760,CPK-103,Item Code,CPK-103,Gross Req,88.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0
761,CPK-103,Description,Cut Pieces Kit- 150g UD Carbon Fibre Cloth - Gravel Frame Small,Scheduled Rcpt,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
762,CPK-103,Current stock,6.0,planned_receipt,84.0,48.0,48.0,0.0,0.0,0.0,0.0,0.0
763,CPK-103,Lead Time,3,planned_release,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,CPK-103,Safety Stock,0,Balance,-82.0,-132.0,-132.0,-132.0,-132.0,-132.0,-132.0,-132.0
765,CPK-103,Order Policy,FOQ,Balance (+SR),-82.0,-129.0,-132.0,-129.0,-129.0,-129.0,-129.0,-129.0
766,CPK-103,Rounding Value / MOQ,[4/ 2],Balance(+SR+PR),2.0,3.0,0.0,3.0,3.0,3.0,3.0,3.0
767,CPK-103,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),2.0,-45.0,-48.0,-45.0,-45.0,-45.0,-45.0,-45.0
768,RHB-732,Item Code,RHB-732,Gross Req,698.0,1249.0,47.0,352.0,168.0,312.0,370.0,0.0
769,RHB-732,Description,Rear Hub Superlight 32h 12 speed hub MS,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,RHB-732,Current stock,206.0,planned_receipt,492.0,1254.0,48.0,354.0,192.0,288.0,372.0,0.0
771,RHB-732,Lead Time,30,planned_release,1746.0,1452.0,0.0,264.0,258.0,258.0,540.0,132.0
772,RHB-732,Safety Stock,0,Balance,-492.0,-1741.0,-539.0,-891.0,-1059.0,-1371.0,-1741.0,-1741.0
773,RHB-732,Order Policy,FOQ,Balance (+SR),-492.0,-1741.0,-539.0,-891.0,-1059.0,-1371.0,-1741.0,-1741.0
774,RHB-732,Rounding Value / MOQ,[6/ 30],Balance(+SR+PR),0.0,5.0,1.0,3.0,27.0,3.0,5.0,5.0
775,RHB-732,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-426.0,-1675.0,-473.0,-825.0,-993.0,-1305.0,-1675.0,-1675.0
776,CPK-200,Item Code,CPK-200,Gross Req,313.0,100.0,50.0,0.0,50.0,0.0,0.0,0.0
777,CPK-200,Description,Cut Pieces Kit- 245g UD Carbon Fibre Cloth - Gravel Frame,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
778,CPK-200,Current stock,16.0,planned_receipt,300.0,100.0,48.0,0.0,52.0,0.0,0.0,0.0
779,CPK-200,Lead Time,3,planned_release,348.0,52.0,0.0,52.0,0.0,0.0,0.0,0.0
780,CPK-200,Safety Stock,0,Balance,-297.0,-397.0,-347.0,-347.0,-397.0,-397.0,-397.0,-397.0
781,CPK-200,Order Policy,FOQ,Balance (+SR),-297.0,-397.0,-347.0,-347.0,-397.0,-397.0,-397.0,-397.0
782,CPK-200,Rounding Value / MOQ,[4/ 7],Balance(+SR+PR),3.0,3.0,1.0,1.0,3.0,3.0,3.0,3.0
783,CPK-200,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-49.0,-149.0,-99.0,-99.0,-149.0,-149.0,-149.0,-149.0
784,CPK-143,Item Code,CPK-143,Gross Req,191.0,406.0,0.0,0.0,104.0,152.0,94.0,56.0
785,CPK-143,Description,Cut Pieces Kit- 150g UD Carbon Fibre Cloth - Trail Frame Small,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,CPK-143,Current stock,7.0,planned_receipt,184.0,408.0,0.0,0.0,104.0,152.0,96.0,56.0
787,CPK-143,Lead Time,3,planned_release,184.0,408.0,0.0,0.0,148.0,164.0,96.0,0.0
788,CPK-143,Safety Stock,0,Balance,-184.0,-590.0,-184.0,-184.0,-288.0,-440.0,-534.0,-590.0
789,CPK-143,Order Policy,FOQ,Balance (+SR),-184.0,-590.0,-184.0,-184.0,-288.0,-440.0,-534.0,-590.0
790,CPK-143,Rounding Value / MOQ,[4/ 3],Balance(+SR+PR),0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0
791,CPK-143,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-108.0,-514.0,-108.0,-108.0,-212.0,-364.0,-458.0,-514.0
792,RIM-700,Item Code,RIM-700,Gross Req,460.0,613.0,0.0,346.0,104.0,96.0,67.0,0.0
793,RIM-700,Description,Rim - 700c Gravel,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,RIM-700,Current stock,60.0,planned_receipt,400.0,613.0,0.0,346.0,104.0,96.0,67.0,0.0
795,RIM-700,Lead Time,7,planned_release,746.0,365.0,0.0,104.0,96.0,67.0,98.0,0.0
796,RIM-700,Safety Stock,0,Balance,-400.0,-1013.0,-400.0,-746.0,-850.0,-946.0,-1013.0,-1013.0
797,RIM-700,Order Policy,FOQ,Balance (+SR),-400.0,-1013.0,-400.0,-746.0,-850.0,-946.0,-1013.0,-1013.0
798,RIM-700,Rounding Value / MOQ,[1/ 4],Balance(+SR+PR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
799,RIM-700,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),0.0,-613.0,0.0,-346.0,-450.0,-546.0,-613.0,-613.0
800,CPE-175,Item Code,CPE-175,Gross Req,53.0,41.0,0.0,37.0,4.0,0.0,0.0,0.0
801,CPE-175,Description,Cut Pieces Kit- 150g UD Carbon Fibre Cloth - Enduro Frame Medium,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
802,CPE-175,Current stock,29.0,planned_receipt,24.0,56.0,0.0,40.0,16.0,0.0,0.0,0.0
803,CPE-175,Lead Time,3,planned_release,24.0,56.0,0.0,56.0,0.0,0.0,0.0,0.0
804,CPE-175,Safety Stock,0,Balance,-24.0,-65.0,-24.0,-61.0,-65.0,-65.0,-65.0,-65.0
805,CPE-175,Order Policy,FOQ,Balance (+SR),-24.0,-65.0,-24.0,-61.0,-65.0,-65.0,-65.0,-65.0
806,CPE-175,Rounding Value / MOQ,[4/ 13],Balance(+SR+PR),0.0,15.0,0.0,3.0,15.0,15.0,15.0,15.0
807,CPE-175,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),0.0,-41.0,0.0,-37.0,-41.0,-41.0,-41.0,-41.0
808,CPK-220,Item Code,CPK-220,Gross Req,723.0,791.0,0.0,303.0,163.0,104.0,221.0,0.0
809,CPK-220,Description,Cut Pieces Kit- 245g UD Carbon Fibre Cloth - Cranks,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
810,CPK-220,Current stock,53.0,planned_receipt,672.0,792.0,0.0,304.0,160.0,104.0,224.0,0.0
811,CPK-220,Lead Time,3,planned_release,672.0,844.0,104.0,220.0,140.0,212.0,116.0,52.0
812,CPK-220,Safety Stock,0,Balance,-670.0,-1461.0,-670.0,-973.0,-1136.0,-1240.0,-1461.0,-1461.0
813,CPK-220,Order Policy,FOQ,Balance (+SR),-670.0,-1461.0,-670.0,-973.0,-1136.0,-1240.0,-1461.0,-1461.0
814,CPK-220,Rounding Value / MOQ,[4/ 19],Balance(+SR+PR),2.0,3.0,2.0,3.0,0.0,0.0,3.0,3.0
815,CPK-220,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-478.0,-1269.0,-478.0,-781.0,-944.0,-1048.0,-1269.0,-1269.0
816,MIB-114,Item Code,MIB-114,Gross Req,313.0,108.0,50.0,7.0,51.0,0.0,0.0,0.0
817,MIB-114,Description,Mould Inflation Bag HB Drop,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,MIB-114,Current stock,62.0,planned_receipt,260.0,100.0,50.0,0.0,50.0,0.0,0.0,0.0
819,MIB-114,Lead Time,60,planned_release,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
820,MIB-114,Safety Stock,0,Balance,-251.0,-359.0,-301.0,-308.0,-359.0,-359.0,-359.0,-359.0
821,MIB-114,Order Policy,FOQ,Balance (+SR),-251.0,-359.0,-301.0,-308.0,-359.0,-359.0,-359.0,-359.0
822,MIB-114,Rounding Value / MOQ,[10/ 20],Balance(+SR+PR),9.0,1.0,9.0,2.0,1.0,1.0,1.0,1.0
823,MIB-114,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-41.0,-149.0,-91.0,-98.0,-149.0,-149.0,-149.0,-149.0
824,RIM-429,Item Code,RIM-429,Gross Req,678.0,1892.0,44.0,616.0,428.0,408.0,296.0,100.0
825,RIM-429,Description,Rim - 295 Enduro/Trail,Scheduled Rcpt,0.0,61.0,0.0,61.0,0.0,0.0,0.0,0.0
826,RIM-429,Current stock,223.0,planned_receipt,455.0,1831.0,44.0,555.0,428.0,408.0,296.0,100.0
827,RIM-429,Lead Time,7,planned_release,944.0,1934.0,110.0,428.0,408.0,296.0,620.0,72.0
828,RIM-429,Safety Stock,0,Balance,-455.0,-2347.0,-499.0,-1115.0,-1543.0,-1951.0,-2247.0,-2347.0
829,RIM-429,Order Policy,FOQ,Balance (+SR),-455.0,-2286.0,-499.0,-1054.0,-1482.0,-1890.0,-2186.0,-2286.0
830,RIM-429,Rounding Value / MOQ,[1/ 4],Balance(+SR+PR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
831,RIM-429,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-400.0,-2231.0,-444.0,-999.0,-1427.0,-1835.0,-2131.0,-2231.0
832,ABB-068,Item Code,ABB-068,Gross Req,313.0,100.0,50.0,0.0,50.0,0.0,0.0,0.0
833,ABB-068,Description,Bottom Bracket Aluminium Threaded 68mm,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
834,ABB-068,Current stock,21.0,planned_receipt,294.0,102.0,48.0,0.0,54.0,0.0,0.0,0.0
835,ABB-068,Lead Time,7,planned_release,342.0,54.0,0.0,54.0,0.0,0.0,0.0,0.0
836,ABB-068,Safety Stock,0,Balance,-292.0,-392.0,-342.0,-342.0,-392.0,-392.0,-392.0,-392.0
837,ABB-068,Order Policy,FOQ,Balance (+SR),-292.0,-392.0,-342.0,-342.0,-392.0,-392.0,-392.0,-392.0
838,ABB-068,Rounding Value / MOQ,[6/ 10],Balance(+SR+PR),2.0,4.0,0.0,0.0,4.0,4.0,4.0,4.0
839,ABB-068,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-46.0,-146.0,-96.0,-96.0,-146.0,-146.0,-146.0,-146.0
840,RIM-427,Item Code,RIM-427,Gross Req,622.0,1327.0,0.0,456.0,224.0,111.0,536.0,0.0
