,Item Code,Field,Field Value,MRP_element,overdue,total,"01/01 ,, W52Y22,","02/01 ,, W01Y23,","03/01,","04/01,","05/01,","06/01,","07/01,","08/01,","09/01 ,, W02Y23,","10/01,","11/01,","12/01,","13/01,","14/01,","15/01,","16/01 ,, W03Y23,","17/01,","18/01,","19/01,","20/01,","21/01,","22/01,","23/01 ,, W04Y23,","24/01,","25/01,","26/01,","27/01,","28/01,","29/01,","30/01 ,, W05Y23,","31/01,"
986,CPK-143,Current stock,7.0,planned_receipt,184.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,56.0,44.0,0.0,0.0,0.0,56.0,52.0,0.0,0.0,0.0,56.0,40.0,0.0,0.0,0.0,56.0,0.0
987,CPK-143,Lead Time,3,planned_release,184.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,56.0,44.0,0.0,0.0,0.0,56.0,52.0,0.0,0.0,0.0,56.0,40.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0
988,CPK-143,Safety Stock,0,Balance,-184.0,-590.0,-184.0,-184.0,-184.0,-184.0,-184.0,-184.0,-184.0,-184.0,-184.0,-184.0,-184.0,-184.0,-184.0,-232.0,-288.0,-332.0,-332.0,-332.0,-332.0,-387.0,-440.0,-440.0,-440.0,-440.0,-495.0,-534.0,-534.0,-534.0,-534.0,-590.0,-590.0
989,CPK-143,Order Policy,FOQ,Balance (+SR),-184.0,-590.0,-184.0,-184.0,-184.0,-184.0,-184.0,-184.0,-184.0,-184.0,-184.0,-184.0,-184.0,-184.0,-184.0,-232.0,-288.0,-332.0,-332.0,-332.0,-332.0,-387.0,-440.0,-440.0,-440.0,-440.0,-495.0,-534.0,-534.0,-534.0,-534.0,-590.0,-590.0
990,CPK-143,Rounding Value / MOQ,[4/ 3],Balance(+SR+PR),0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0
991,CPK-143,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-108.0,-514.0,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0,-108.0,-156.0,-212.0,-256.0,-256.0,-256.0,-256.0,-311.0,-364.0,-364.0,-364.0,-364.0,-419.0,-458.0,-458.0,-458.0,-458.0,-514.0,-514.0
992,CPC-120,Item Code,CPC-120,Gross Req,723.0,791.0,0.0,0.0,0.0,103.0,100.0,50.0,50.0,0.0,5.0,0.0,0.0,0.0,56.0,102.0,0.0,0.0,0.0,0.0,50.0,0.0,54.0,0.0,50.0,58.0,0.0,0.0,0.0,60.0,53.0,0.0,0.0
993,CPC-120,Description,Cut Pieces Kit- 150g UD Carbon Fibre Cloth - Cranks,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
994,CPC-120,Current stock,114.0,planned_receipt,612.0,788.0,0.0,0.0,0.0,100.0,100.0,52.0,48.0,0.0,20.0,0.0,0.0,0.0,44.0,100.0,0.0,0.0,0.0,0.0,52.0,0.0,52.0,0.0,52.0,56.0,0.0,0.0,0.0,60.0,52.0,0.0,0.0
995,CPC-120,Lead Time,21,planned_release,1180.0,432.0,0.0,52.0,56.0,0.0,0.0,0.0,60.0,52.0,0.0,0.0,0.0,0.0,56.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0
996,CPC-120,Safety Stock,0,Balance,-609.0,-1400.0,-609.0,-609.0,-609.0,-712.0,-812.0,-862.0,-912.0,-912.0,-917.0,-917.0,-917.0,-917.0,-973.0,-1075.0,-1075.0,-1075.0,-1075.0,-1075.0,-1125.0,-1125.0,-1179.0,-1179.0,-1229.0,-1287.0,-1287.0,-1287.0,-1287.0,-1347.0,-1400.0,-1400.0,-1400.0
997,CPC-120,Order Policy,FOQ,Balance (+SR),-609.0,-1400.0,-609.0,-609.0,-609.0,-712.0,-812.0,-862.0,-912.0,-912.0,-917.0,-917.0,-917.0,-917.0,-973.0,-1075.0,-1075.0,-1075.0,-1075.0,-1075.0,-1125.0,-1125.0,-1179.0,-1179.0,-1229.0,-1287.0,-1287.0,-1287.0,-1287.0,-1347.0,-1400.0,-1400.0,-1400.0
998,CPC-120,Rounding Value / MOQ,[4/ 20],Balance(+SR+PR),3.0,0.0,3.0,3.0,3.0,0.0,0.0,2.0,0.0,0.0,15.0,15.0,15.0,15.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
999,CPC-120,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-477.0,-1268.0,-477.0,-477.0,-477.0,-580.0,-680.0,-730.0,-780.0,-780.0,-785.0,-785.0,-785.0,-785.0,-841.0,-943.0,-943.0,-943.0,-943.0,-943.0,-993.0,-993.0,-1047.0,-1047.0,-1097.0,-1155.0,-1155.0,-1155.0,-1155.0,-1215.0,-1268.0,-1268.0,-1268.0
1000,ASL-110,Item Code,ASL-110,Gross Req,644.0,1711.0,91.0,50.0,106.0,40.0,0.0,0.0,0.0,72.0,59.0,98.0,0.0,0.0,64.0,149.0,50.0,0.0,235.0,0.0,50.0,100.0,0.0,54.0,102.0,60.0,53.0,40.0,0.0,72.0,0.0,119.0,47.0
1001,ASL-110,Description,Alloy Suspension Link - XC,Scheduled Rcpt,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1002,ASL-110,Current stock,27.0,planned_receipt,617.0,1576.0,91.0,50.0,106.0,40.0,0.0,0.0,0.0,72.0,59.0,98.0,0.0,0.0,64.0,149.0,50.0,0.0,235.0,0.0,50.0,100.0,0.0,0.0,21.0,60.0,53.0,40.0,0.0,72.0,0.0,119.0,47.0
1003,ASL-110,Lead Time,3,planned_release,864.0,1616.0,40.0,0.0,0.0,0.0,72.0,59.0,98.0,0.0,0.0,64.0,149.0,50.0,0.0,235.0,0.0,50.0,100.0,0.0,0.0,21.0,60.0,53.0,40.0,0.0,72.0,0.0,119.0,47.0,127.0,160.0,0.0
1004,ASL-110,Safety Stock,0,Balance,-617.0,-2328.0,-708.0,-758.0,-864.0,-904.0,-904.0,-904.0,-904.0,-976.0,-1035.0,-1133.0,-1133.0,-1133.0,-1197.0,-1346.0,-1396.0,-1396.0,-1631.0,-1631.0,-1681.0,-1781.0,-1781.0,-1835.0,-1937.0,-1997.0,-2050.0,-2090.0,-2090.0,-2162.0,-2162.0,-2281.0,-2328.0
1005,ASL-110,Order Policy,FOQ,Balance (+SR),-617.0,-2193.0,-708.0,-758.0,-864.0,-904.0,-904.0,-904.0,-904.0,-976.0,-1035.0,-1133.0,-1133.0,-1133.0,-1197.0,-1346.0,-1396.0,-1396.0,-1631.0,-1631.0,-1681.0,-1781.0,-1781.0,-1700.0,-1802.0,-1862.0,-1915.0,-1955.0,-1955.0,-2027.0,-2027.0,-2146.0,-2193.0
1006,ASL-110,Rounding Value / MOQ,[1/ 10],Balance(+SR+PR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1007,ASL-110,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-527.0,-2103.0,-618.0,-668.0,-774.0,-814.0,-814.0,-814.0,-814.0,-886.0,-945.0,-1043.0,-1043.0,-1043.0,-1107.0,-1256.0,-1306.0,-1306.0,-1541.0,-1541.0,-1591.0,-1691.0,-1691.0,-1610.0,-1712.0,-1772.0,-1825.0,-1865.0,-1865.0,-1937.0,-1937.0,-2056.0,-2103.0
1008,CPE-177,Item Code,CPE-177,Gross Req,188.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
1009,CPE-177,Description,Cut Pieces Kit- 150g UD Carbon Fibre Cloth - Enduro Frame Large,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1010,CPE-177,Current stock,37.0,planned_receipt,152.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
1011,CPE-177,Lead Time,3,planned_release,152.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0
1012,CPE-177,Safety Stock,0,Balance,-151.0,-195.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-195.0
1013,CPE-177,Order Policy,FOQ,Balance (+SR),-151.0,-195.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-151.0,-195.0
1014,CPE-177,Rounding Value / MOQ,[4/ 16],Balance(+SR+PR),1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1015,CPE-177,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-103.0,-147.0,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,-103.0,-147.0
1016,DCL-140,Item Code,DCL-140,Gross Req,577.0,1415.0,0.0,159.0,0.0,49.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,102.0,44.0,0.0,109.0,106.0,55.0,151.0,0.0,50.0,0.0,55.0,39.0,50.0,50.0,0.0,98.0,50.0
1017,DCL-140,Description,Decals - Frame - Trail,Scheduled Rcpt,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1018,DCL-140,Current stock,54.0,planned_receipt,540.0,1380.0,0.0,160.0,0.0,40.0,60.0,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,120.0,40.0,0.0,100.0,100.0,60.0,160.0,0.0,40.0,0.0,60.0,40.0,40.0,60.0,0.0,100.0,40.0
1019,DCL-140,Lead Time,14,planned_release,960.0,1380.0,120.0,40.0,0.0,100.0,100.0,60.0,160.0,0.0,40.0,0.0,60.0,40.0,40.0,60.0,0.0,100.0,40.0,0.0,0.0,60.0,40.0,0.0,80.0,40.0,60.0,0.0,0.0,0.0,0.0,40.0,100.0
1020,DCL-140,Safety Stock,0,Balance,-523.0,-1938.0,-523.0,-682.0,-682.0,-731.0,-781.0,-831.0,-881.0,-881.0,-881.0,-881.0,-881.0,-881.0,-881.0,-979.0,-1081.0,-1125.0,-1125.0,-1234.0,-1340.0,-1395.0,-1546.0,-1546.0,-1596.0,-1596.0,-1651.0,-1690.0,-1740.0,-1790.0,-1790.0,-1888.0,-1938.0
1021,DCL-140,Order Policy,FOQ,Balance (+SR),-523.0,-1918.0,-523.0,-682.0,-682.0,-731.0,-781.0,-831.0,-881.0,-861.0,-861.0,-861.0,-861.0,-861.0,-861.0,-959.0,-1061.0,-1105.0,-1105.0,-1214.0,-1320.0,-1375.0,-1526.0,-1526.0,-1576.0,-1576.0,-1631.0,-1670.0,-1720.0,-1770.0,-1770.0,-1868.0,-1918.0
1022,DCL-140,Rounding Value / MOQ,[20/ 20],Balance(+SR+PR),17.0,2.0,17.0,18.0,18.0,9.0,19.0,9.0,19.0,39.0,39.0,39.0,39.0,39.0,39.0,1.0,19.0,15.0,15.0,6.0,0.0,5.0,14.0,14.0,4.0,4.0,9.0,10.0,0.0,10.0,10.0,12.0,2.0
1023,DCL-140,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-483.0,-1878.0,-483.0,-642.0,-642.0,-691.0,-741.0,-791.0,-841.0,-821.0,-821.0,-821.0,-821.0,-821.0,-821.0,-919.0,-1021.0,-1065.0,-1065.0,-1174.0,-1280.0,-1335.0,-1486.0,-1486.0,-1536.0,-1536.0,-1591.0,-1630.0,-1680.0,-1730.0,-1730.0,-1828.0,-1878.0
1024,CPK-210,Item Code,CPK-210,Gross Req,644.0,1524.0,91.0,50.0,106.0,40.0,0.0,0.0,0.0,49.0,59.0,98.0,0.0,0.0,64.0,112.0,50.0,0.0,172.0,0.0,50.0,100.0,0.0,54.0,102.0,60.0,53.0,40.0,0.0,72.0,0.0,55.0,47.0
1025,CPK-210,Description,Cut Pieces Kit- 245g UD Carbon Fibre Cloth - XC Frame,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1026,CPK-210,Current stock,27.0,planned_receipt,620.0,1524.0,88.0,52.0,104.0,40.0,0.0,0.0,0.0,52.0,56.0,100.0,0.0,0.0,64.0,112.0,48.0,0.0,172.0,0.0,52.0,100.0,0.0,52.0,104.0,60.0,52.0,40.0,0.0,72.0,0.0,56.0,48.0
1027,CPK-210,Lead Time,3,planned_release,864.0,1564.0,40.0,0.0,0.0,0.0,52.0,56.0,100.0,0.0,0.0,64.0,112.0,48.0,0.0,172.0,0.0,52.0,100.0,0.0,52.0,104.0,60.0,52.0,40.0,0.0,72.0,0.0,56.0,48.0,124.0,160.0,0.0
1028,CPK-210,Safety Stock,0,Balance,-617.0,-2141.0,-708.0,-758.0,-864.0,-904.0,-904.0,-904.0,-904.0,-953.0,-1012.0,-1110.0,-1110.0,-1110.0,-1174.0,-1286.0,-1336.0,-1336.0,-1508.0,-1508.0,-1558.0,-1658.0,-1658.0,-1712.0,-1814.0,-1874.0,-1927.0,-1967.0,-1967.0,-2039.0,-2039.0,-2094.0,-2141.0
1029,CPK-210,Order Policy,FOQ,Balance (+SR),-617.0,-2141.0,-708.0,-758.0,-864.0,-904.0,-904.0,-904.0,-904.0,-953.0,-1012.0,-1110.0,-1110.0,-1110.0,-1174.0,-1286.0,-1336.0,-1336.0,-1508.0,-1508.0,-1558.0,-1658.0,-1658.0,-1712.0,-1814.0,-1874.0,-1927.0,-1967.0,-1967.0,-2039.0,-2039.0,-2094.0,-2141.0
1030,CPK-210,Rounding Value / MOQ,[4/ 11],Balance(+SR+PR),3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0
1031,CPK-210,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-525.0,-2049.0,-616.0,-666.0,-772.0,-812.0,-812.0,-812.0,-812.0,-861.0,-920.0,-1018.0,-1018.0,-1018.0,-1082.0,-1194.0,-1244.0,-1244.0,-1416.0,-1416.0,-1466.0,-1566.0,-1566.0,-1620.0,-1722.0,-1782.0,-1835.0,-1875.0,-1875.0,-1947.0,-1947.0,-2002.0,-2049.0
1032,MIB-113,Item Code,MIB-113,Gross Req,723.0,791.0,0.0,0.0,0.0,103.0,100.0,50.0,50.0,0.0,5.0,0.0,0.0,0.0,56.0,102.0,0.0,0.0,0.0,0.0,50.0,0.0,54.0,0.0,50.0,58.0,0.0,0.0,0.0,60.0,53.0,0.0,0.0
1033,MIB-113,Description,Mould Inflation Bag HB Crank,Scheduled Rcpt,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1034,MIB-113,Current stock,204.0,planned_receipt,520.0,740.0,0.0,0.0,0.0,110.0,100.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,60.0,50.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,50.0,60.0,0.0,0.0,0.0,60.0,50.0,0.0,0.0
1035,MIB-113,Lead Time,60,planned_release,1780.0,1000.0,140.0,50.0,50.0,0.0,0.0,50.0,0.0,160.0,100.0,0.0,50.0,50.0,0.0,0.0,0.0,50.0,0.0,50.0,50.0,0.0,50.0,0.0,0.0,0.0,0.0,50.0,100.0,0.0,0.0,0.0,0.0
1036,MIB-113,Safety Stock,0,Balance,-519.0,-1310.0,-519.0,-519.0,-519.0,-622.0,-722.0,-772.0,-822.0,-822.0,-827.0,-827.0,-827.0,-827.0,-883.0,-985.0,-985.0,-985.0,-985.0,-985.0,-1035.0,-1035.0,-1089.0,-1089.0,-1139.0,-1197.0,-1197.0,-1197.0,-1197.0,-1257.0,-1310.0,-1310.0,-1310.0
1037,MIB-113,Order Policy,FOQ,Balance (+SR),-519.0,-1260.0,-519.0,-519.0,-519.0,-622.0,-722.0,-772.0,-822.0,-822.0,-827.0,-827.0,-827.0,-827.0,-883.0,-935.0,-935.0,-935.0,-935.0,-935.0,-985.0,-985.0,-1039.0,-1039.0,-1089.0,-1147.0,-1147.0,-1147.0,-1147.0,-1207.0,-1260.0,-1260.0,-1260.0
1038,MIB-113,Rounding Value / MOQ,[10/ 20],Balance(+SR+PR),1.0,0.0,1.0,1.0,1.0,8.0,8.0,8.0,8.0,8.0,3.0,3.0,3.0,3.0,7.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0
1039,MIB-113,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-469.0,-1210.0,-469.0,-469.0,-469.0,-572.0,-672.0,-722.0,-772.0,-772.0,-777.0,-777.0,-777.0,-777.0,-833.0,-885.0,-885.0,-885.0,-885.0,-885.0,-935.0,-935.0,-989.0,-989.0,-1039.0,-1097.0,-1097.0,-1097.0,-1097.0,-1157.0,-1210.0,-1210.0,-1210.0
1040,RHB-732,Item Code,RHB-732,Gross Req,698.0,1249.0,47.0,0.0,49.0,103.0,100.0,50.0,50.0,0.0,0.0,8.0,0.0,0.0,58.0,98.0,4.0,79.0,0.0,44.0,101.0,34.0,54.0,0.0,50.0,58.0,99.0,50.0,0.0,60.0,53.0,0.0,0.0
1041,RHB-732,Description,Rear Hub Superlight 32h 12 speed hub MS,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1042,RHB-732,Current stock,206.0,planned_receipt,492.0,1254.0,48.0,0.0,48.0,108.0,96.0,54.0,48.0,0.0,0.0,30.0,0.0,0.0,36.0,96.0,30.0,54.0,0.0,42.0,102.0,36.0,54.0,0.0,48.0,60.0,96.0,54.0,0.0,60.0,54.0,0.0,0.0
1043,RHB-732,Lead Time,30,planned_release,1746.0,1452.0,0.0,0.0,48.0,54.0,0.0,162.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,90.0,48.0,48.0,0.0,114.0,42.0,0.0,54.0,0.0,102.0,102.0,114.0,222.0,0.0,0.0,0.0,0.0,132.0
1044,RHB-732,Safety Stock,0,Balance,-492.0,-1741.0,-539.0,-539.0,-588.0,-691.0,-791.0,-841.0,-891.0,-891.0,-891.0,-899.0,-899.0,-899.0,-957.0,-1055.0,-1059.0,-1138.0,-1138.0,-1182.0,-1283.0,-1317.0,-1371.0,-1371.0,-1421.0,-1479.0,-1578.0,-1628.0,-1628.0,-1688.0,-1741.0,-1741.0,-1741.0
1045,RHB-732,Order Policy,FOQ,Balance (+SR),-492.0,-1741.0,-539.0,-539.0,-588.0,-691.0,-791.0,-841.0,-891.0,-891.0,-891.0,-899.0,-899.0,-899.0,-957.0,-1055.0,-1059.0,-1138.0,-1138.0,-1182.0,-1283.0,-1317.0,-1371.0,-1371.0,-1421.0,-1479.0,-1578.0,-1628.0,-1628.0,-1688.0,-1741.0,-1741.0,-1741.0
1046,RHB-732,Rounding Value / MOQ,[6/ 30],Balance(+SR+PR),0.0,5.0,1.0,1.0,0.0,5.0,1.0,5.0,3.0,3.0,3.0,25.0,25.0,25.0,3.0,1.0,27.0,2.0,2.0,0.0,1.0,3.0,3.0,3.0,1.0,3.0,0.0,4.0,4.0,4.0,5.0,5.0,5.0
1047,RHB-732,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-426.0,-1675.0,-473.0,-473.0,-522.0,-625.0,-725.0,-775.0,-825.0,-825.0,-825.0,-833.0,-833.0,-833.0,-891.0,-989.0,-993.0,-1072.0,-1072.0,-1116.0,-1217.0,-1251.0,-1305.0,-1305.0,-1355.0,-1413.0,-1512.0,-1562.0,-1562.0,-1622.0,-1675.0,-1675.0,-1675.0
1048,RIM-429,Item Code,RIM-429,Gross Req,678.0,1892.0,44.0,0.0,62.0,114.0,128.0,100.0,102.0,110.0,100.0,106.0,100.0,0.0,86.0,36.0,0.0,0.0,130.0,100.0,0.0,78.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,96.0,0.0,0.0,100.0
1049,RIM-429,Description,Rim - 295 Enduro/Trail,Scheduled Rcpt,0.0,61.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,RIM-429,Current stock,223.0,planned_receipt,455.0,1831.0,44.0,0.0,62.0,114.0,67.0,100.0,102.0,110.0,100.0,106.0,100.0,0.0,86.0,36.0,0.0,0.0,130.0,100.0,0.0,78.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,96.0,0.0,0.0,100.0
1051,RIM-429,Lead Time,7,planned_release,944.0,1934.0,110.0,100.0,106.0,100.0,0.0,86.0,36.0,0.0,0.0,130.0,100.0,0.0,78.0,0.0,100.0,0.0,0.0,100.0,0.0,100.0,96.0,0.0,0.0,100.0,202.0,102.0,116.0,100.0,0.0,72.0,0.0
1052,RIM-429,Safety Stock,0,Balance,-455.0,-2347.0,-499.0,-499.0,-561.0,-675.0,-803.0,-903.0,-1005.0,-1115.0,-1215.0,-1321.0,-1421.0,-1421.0,-1507.0,-1543.0,-1543.0,-1543.0,-1673.0,-1773.0,-1773.0,-1851.0,-1851.0,-1951.0,-1951.0,-1951.0,-2051.0,-2051.0,-2151.0,-2247.0,-2247.0,-2247.0,-2347.0
1053,RIM-429,Order Policy,FOQ,Balance (+SR),-455.0,-2286.0,-499.0,-499.0,-561.0,-675.0,-742.0,-842.0,-944.0,-1054.0,-1154.0,-1260.0,-1360.0,-1360.0,-1446.0,-1482.0,-1482.0,-1482.0,-1612.0,-1712.0,-1712.0,-1790.0,-1790.0,-1890.0,-1890.0,-1890.0,-1990.0,-1990.0,-2090.0,-2186.0,-2186.0,-2186.0,-2286.0
1054,RIM-429,Rounding Value / MOQ,[1/ 4],Balance(+SR+PR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,RIM-429,Cover Days / Week Day / Max Level,[nan/ nan/ nan],Balance(+SR+1st PR),-400.0,-2231.0,-444.0,-444.0,-506.0,-620.0,-687.0,-787.0,-889.0,-999.0,-1099.0,-1205.0,-1305.0,-1305.0,-1391.0,-1427.0,-1427.0,-1427.0,-1557.0,-1657.0,-1657.0,-1735.0,-1735.0,-1835.0,-1835.0,-1835.0,-1935.0,-1935.0,-2035.0,-2131.0,-2131.0,-2131.0,-2231.0
1056,CPK-440,Item Code,CPK-440,Gross Req,577.0,1415.0,0.0,159.0,0.0,49.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,102.0,44.0,0.0,109.0,106.0,55.0,151.0,0.0,50.0,0.0,55.0,39.0,50.0,50.0,0.0,98.0,50.0
1057,CPK-440,Description,Cut Pieces Kit- 416g UD Carbon Fibre Cloth - Trail Frame,Scheduled Rcpt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,CPK-440,Current stock,30.0,planned_receipt,548.0,1416.0,0.0,160.0,0.0,48.0,52.0,48.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,104.0,44.0,0.0,108.0,104.0,56.0,152.0,0.0,48.0,0.0,56.0,40.0,48.0,52.0,0.0,96.0,52.0
1059,CPK-440,Lead Time,3,planned_release,708.0,1308.0,48.0,52.0,48.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,104.0,44.0,0.0,108.0,104.0,56.0,152.0,0.0,48.0,0.0,56.0,40.0,48.0,52.0,0.0,96.0,52.0,0.0,0.0,52.0
1060,CPK-440,Safety Stock,0,Balance,-547.0,-1962.0,-547.0,-706.0,-706.0,-755.0,-805.0,-855.0,-905.0,-905.0,-905.0,-905.0,-905.0,-905.0,-905.0,-1003.0,-1105.0,-1149.0,-1149.0,-1258.0,-1364.0,-1419.0,-1570.0,-1570.0,-1620.0,-1620.0,-1675.0,-1714.0,-1764.0,-1814.0,-1814.0,-1912.0,-1962.0
